hate_speech,offensive_language,neither,class,tweet,tweet_cleaned
0,3,0,1,"RT @Booskerz: ""@DailySexSupply: Girls that fuck back &gt;&gt;&gt; &#128525;&#128525; http://t.co/pI064ylhF6"" @iDocLyfe your last one was trash so here",girl fuck gtgtgt     trash
0,9,0,1,RT @BootyGangCult: Some of you bitches aren&#8217;t built to wear certain shit. http://t.co/IjTJvYY2VY,bitch not build wear certain shit
0,3,0,1,RT @BootyGangCult: These hoes out of control https://t.co/TynErthixK,hoe control
0,2,1,1,RT @BossyDiva__: Come get yo hoe,come yo hoe
0,3,0,1,"RT @BoujieAssMeena: I always text my besties like ""bitch call me I got the scoop&#128064;"" &#128553;&#128553;&#128553;&#128514;&#128514;&#128514;&#128514;",text bestie like bitch get scoop
0,3,0,1,RT @BoujieAssMeena: My bitches got pretty pussy&#128516;&#128516;&#128516;&#128540;&#128540;&#128540;,bitch get pretty pussy
0,1,2,2,RT @BoutCrazed: The best way to make a hillbilly do something is to tell him he can't do it.,good way hillbilly tell not
0,3,0,1,"RT @BowDownn_Bitch: Nine times outta ten the bitch using them same unclean brushes on all ten of her clients. I can't with you ""beat faced""&#8230;",time outta bitch unclean brush client not beat faced
0,3,0,1,RT @BowersockNick: Least I ain't broke bitch!,be not break bitch
0,6,0,1,"RT @BoyGoten: When Waka said, ""Suck My Dragon Balls bitch call me GOKU!"" http://t.co/N7kP7dS198",Waka say Suck Dragon Balls bitch GOKU
0,3,0,1,RT @Br33zyF: Jackie a Old bamma ass bitch,Jackie old bamma ass bitch
0,3,0,1,RT @Braceface_Tay: Tell them bitches I'll always be your Mrs.&#128141;,tell bitch Ill Mrs
0,0,3,2,RT @BradThor We now know more about Twinkies and how old the earth is than what happened in #Benghazi.,know twinkie old earth happen
0,3,0,1,"RT @Brandan420_: ""You smell like Weed..."" and bitch you smell like sober.",smell like Weed bitch smell like sober
0,1,2,2,RT @Brandee876: ghetto sour cream http://t.co/1meyQQ7B6G,ghetto sour cream
0,3,0,1,RT @BrandonBangerz: &#8220;@mostafa092: &amp; you guys thought sharkiesha and shovel girl were crazy.. she snapped this bitches nose. https://t.co/5&#8230;,amp guy think sharkiesha shovel girl crazy snap bitch nose
0,3,0,1,"RT @BrandonOnDrums: ""She still a bitch"" RT @Mryungone: Lol so what do you tweet if you lose?",bitch    lol tweet lose
0,0,3,2,"RT @BrandonTierney: Crooked number followed by shut down frame, love it. #Yankees",crooked number follow shut frame love
0,0,3,2,RT @BrandonTierney: Grinding! #Yankees,grind
0,3,0,1,RT @BrandonTweets__: Who else remembers these bitches http://t.co/MjrypfCjPd,remember bitch
0,3,0,1,RT @BranninWGL: RT @QB_Hitman: RT @latry: But thats your baby mom though. RT @Tyga: That ain't my hoe.,s baby mom    be not hoe
2,0,4,2,"RT @BraveConWarrior: GRAPHIC ~&gt; 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife &amp; Kids http://t.co/&#8230;",GRAPHIC gt   Christians MASSACRED Jihadi Muslims sleep include Pastor Wife amp kid
0,3,0,1,"RT @BreadTruckkBri: ""@VoiceOfDStreetz: &#8220;@BreadTruckkBri: These hoes gon come &amp;&amp; go, i feel it.&#8221;"" boy, lol",hoe gon come ampamp feel boy lol
0,2,1,1,RT @BreadTruckkBri: Denzy a hoe &#128514;&#128514;&#128514;,Denzy hoe
0,3,0,1,RT @BreeBGorgeous: Females now a days don't like to do anything freaky because . You niggas gossip about it like bitches .,female day not like freaky   niggas gossip like bitch
0,4,0,1,"RT @Brendaaaa05: I'm in love with mary jane and codine
I don't love these hoes","m love mary jane codine 
 not love hoe"
0,3,0,1,"RT @Brennanculp: But if you a hoe, do you. I ain't judging you. Get it in, but don't hurt someone in the process, be straight up ab it",hoe be not judge not hurt process straight ab
1,0,2,2,"RT @BrentLanders6: Charlie: ""My last two songs will be quasi-religious songs for the sake of @WhiteIronBand who's coming up next.""",Charlie song quasireligious song sake   s come
0,3,0,1,RT @Brezsha_Imani: He tweet like a bitch broke his heart,tweet like bitch break heart
1,2,0,1,"RT @BriWh0: Niggas gossip like hoes, most of 'em bitches",Niggas gossip like hoe em bitch
0,3,0,1,RT @BrianFromWork: @ThatOneGirlPink @coL_TuQuick naw bitches want attention not respect... Real women want respect #truth,naw bitch want attention respect real woman want respect
0,1,2,2,"RT @Brianhopecomedy: &#8220;Daddy, Batman&#8217;s parents are dead.&#8221;

&#8220;Yup.&#8221;

&#8220;And Superman&#8217;s.&#8221;

&#8220;Yup.&#8221;

&#8220;What am I going to be when you die?&#8221;

&#8220;Sad ho&#8230;","daddy Batmans parent dead 

 Yup 

 Supermans 

 yup 

 go die 

 sad ho"
0,2,1,1,RT @BriannDominguez: Don't unfollow I got the app bitch,not unfollow get app bitch
0,0,3,2,RT @BriannDominguez: Gasoline - daddy Yankee &#128175;&#128076;,gasoline   daddy Yankee
0,0,6,2,RT @BriannDominguez: Green and yellow -lil Wayne &#128155;&#128154;&#128175;&#128175;&#128175;&#128175;,green yellow lil Wayne
0,3,0,1,RT @BriannaChevonne: Birds of a feather flock 2gether. Hoes friends with hoes. Bitter women be with other bitter ones. Haters be with hater&#8230;,bird feather flock gether hoe friend hoe bitter woman bitter one Haters hater
0,1,2,2,RT @BriannaLovesA: I'm so sick head colds suuuck. And on top of that @justusabbott had to challange me to a beer chug &#128567;&#128567;,m sick head cold suuuck   challange beer chug
0,3,0,1,RT @Brickannn: These bitches are slutty enough without the costumes lol damn,bitch slutty costume lol damn
0,3,0,1,RT @BrickyardBeezy: I used to chase hoes now it's Dollar$igns,chase hoe dollarign
0,3,0,1,RT @BrickyardBeezy: I'm money hungry man these bitches can't do nuffin for me,m money hungry man bitch not nuffin
0,3,0,1,RT @Brit_Stratton: Justification of my bitch face. Thanks @zzachbarness. http://t.co/A6giLjeE4x,justification bitch face thank
0,3,0,1,"RT @Brit_Stratton: Me: My bitch face is on point. 
@zzachbarness: That's 24/7. 

#Thanks","bitch face point 
  s"
0,3,0,1,RT @Brittanny188: Pull up on my ex make that bitch mad&#128514;&#128514;&#128128;&#128128;,pull ex bitch mad
0,3,0,1,RT @BroCulture: Dive in the pussy like http://t.co/0YboIklkbt,dive pussy like
0,3,0,1,RT @BroadDayJay_: Fellas remember to stock up on thermals and Timbs before the dykes buy them all,Fellas remember stock thermal Timbs dyke buy
0,3,0,1,RT @BrodyBolerjack: @Tonyjohns000 johns.... be honest.... you got hoes in different area codes,johns honest get hoe different area code
3,0,0,0,RT @BroganWebber: Beyonc&#233; is trash.,Beyonc trash
0,1,2,2,RT @BroganWebber: Wiz is garbage to be put in the trash can known as Beyonc&#233; to be put in a dumpster known as the VMAs.,Wiz garbage trash know Beyonc dumpster know vma
0,3,0,1,RT @BrooklynKC23: @Vivalaquintaa yes I love her like pussy money weed,yes love like pussy money weed
1,2,0,1,RT @BrooksBeau: Follow spree cunts. Just retweet this #followmeBeau,follow spree cunt retweet
0,3,0,1,RT @BrooksHeineman: @YoungPeezyy @512JORGE With me bitch.,bitch
1,2,0,1,RT @Brooooo_: why all these hoes trynna be gay now? lmao,hoe trynna gay lmao
0,3,0,1,"RT @BrosConfessions: ""Ate pussy for the first time today. All I have to say is ... I think I may have a new favorite food""- Michigan",eat pussy time today   think new favorite food Michigan
0,3,0,1,"RT @BrosConfessions: ""If you are nice girls, they will be bitches to you. If you are an asshole, girls will want your dick. #womanlogic""",nice girl bitch asshole girl want dick
0,3,0,1,"RT @BrosConfessions: ""People congratulate on losing weight for my health, but in reality I lost all the weight so I could fuck hot bitches""&#8230;",People congratulate lose weight health reality lose weight fuck hot bitch
0,3,0,1,"RT @BrosConfessions: ""Unlike a lot of these bros, I actually care about my girl and I love her. It's not called being a pussy, it's called &#8230;",unlike lot bro actually care girl love call pussy call
0,0,6,2,RT @BrosConfessions: Charlie Sheen is a legend #ForTheBros http://t.co/nbYjumIkQA,Charlie Sheen legend
0,3,0,1,RT @BrosConfessions: Don't be a pussy &#128076; http://t.co/J3USrLfo9A,not pussy
0,6,0,1,RT @BrosConfessions: Ungrateful bitches ... http://t.co/aQCGKBxkcm,ungrateful bitch
0,3,0,1,RT @Broski519: How bitches look wen they hear their song in da club http://t.co/F2OyCfK90s,bitch look wen hear song da club
1,2,0,1,RT @Broski5519 Lauderdale. . + that's where the hoes at?,Lauderdale    s hoe
0,3,0,1,RT @Broski5519: Call her 1st thing in da AM.... Let her know dat pussy on yo mind....,st thing da let know dat pussy yo mind
0,3,0,1,RT @Broski5519: Lmao.. bitches hate u but still follow u...,Lmao bitch hate u follow u
0,3,0,1,RT @Broski5519: Niggas dat don't get no pussy are usually the ones thirstin these big or ugly bitches.. givin them more confidence then the&#8230;,Niggas dat not pussy usually one thirstin big ugly bitch givin confidence
1,2,0,1,RT @Broski5519: Sum of u bitches too old for braces....,sum u bitch old brace
0,3,0,1,"RT @BrothaLuke: All a nigga need is money. 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
Fuck a bitch","nigga need money 















 fuck bitch"
0,2,1,1,RT @BrownskinLiquor: no hoes.,hoe
0,3,0,1,"RT @Brownskinn_19: Can't trust none of these bitches, DON'T trust none of these hoes &#9995;",not trust bitch DONT trust hoe
0,0,3,2,RT @BruceForce: Study these birds closely. See if you can spot the female. It can be done. Even with limited bird watching skills. http://t&#8230;,study bird closely spot female limited bird watch skill
0,0,3,2,RT @BruceVH: Getting over a painful experience is like crossing the monkey bars. You have to let go at some point in order to move forward.&#8230;,get painful experience like cross monkey bar let point order forward
1,2,0,1,RT @Brucewayneakia: This is what the niggers dont like http://t.co/0lRdpIZEd0,nigger not like
0,3,0,1,RT @BrwnSkinGirly: Soulja boy bitch so Aggravating &#128553;&#128553;&#128553;all that nagging &amp; shit .. I hope Ion sound like her &#128514;&#128514;&#128564;,soulja boy bitch aggravate nag amp shit   hope Ion sound like
0,6,0,1,RT @BryanBalsamo: @1__dev I could if I tried but my money feels better then any pussy I've ever had,try money feel well pussy ve
0,0,3,2,RT @BryanHoch: Just 113 days until Yankees pitchers and catchers report.,day Yankees pitcher catcher report
0,3,0,1,RT @BryceSerna: Don't be a pussy grab the booty. Love the booty. Appreciate the booty.,not pussy grab booty Love booty appreciate booty
1,2,0,1,"RT @BubbaFishh: @Huntermoore @claire_mac this cunt is still talking!? Holy fuck, can you just get breast cancer already",cunt talk holy fuck breast cancer
0,3,0,1,RT @Bubzayy: Just this one eye can take your bitch http://t.co/x1r34fMeAE,eye bitch
0,3,0,1,RT @BuckeyeWearing: I want some popcorn hoes bol,want popcorn hoe bol
0,3,0,1,RT @Buckm00se: @Eric_Mariners @_WhitePonyJr_ @JC_1221 this faggot is a lil attention whore fuck him #mute,faggot lil attention whore fuck
1,2,0,1,"RT @Buckm00se: @Wildblood817 I seen what you look like ,not impressed.dont talk shit you dirt looking bitch",see look like impresseddont talk shit dirt look bitch
0,3,0,1,RT @Buckm00se: @_WhitePonyJr_ @ivanrabago_ when i drink some beurs kid . plus ur a faggot anyways,drink beur kid   plus ur faggot anyways
1,0,2,2,RT @Buckm00se: abel is a 43 yrs old beaner working @ home depot and he didn't want to hang out with you = major L,abel   yrs old beaner work   home depot not want hang   major l
2,1,0,0,RT @Buckm00se: chava needs to stay in his lane and keep sending gyro to hell you dont want it with the big boys you dirt infest ass beaner,chava need stay lane send gyro hell not want big boy dirt inf ass beaner
2,1,0,0,RT @Buckm00se: if i dont get drafted for the squad we gonna have some problems drop the faggot jesus,not draft squad go to problem drop faggot jesus
2,0,1,0,RT @Buckm00se: kill this beaner,kill beaner
0,3,0,1,RT @Bucky_Montana: If this was high school ER body catch A's hoe lmao &#128557;&#128514;&#128514;&#128514; http://t.co/bPfz7sl2mp,high school ER body catch hoe lmao
0,3,0,1,RT @BudaHefner74: &#8220;@breathTaker___: Wake up in the morning give me head bitch &#128514;&#128557;&#8221;,wake morning head bitch
0,3,0,1,RT @BudaHefner74: Fuck dat bitch,Fuck dat bitch
0,3,0,1,RT @BudaHefner74: I like blowing loud wit bad bitches &#128111;,like blow loud wit bad bitch
0,3,0,1,RT @BudaHefner74: It ain't no hoe&#128581; in my blood &#128137;,be not hoe blood
0,4,0,1,RT @BudaHefner74: Roll up let's get high let's get high bitch,roll let high let high bitch
0,6,0,1,RT @BudaHound: Been popping all my life what's fame 2 me.. bitches been stalking all my life bitches ain't a thang 2 me,pop life s fame   bitch stalk life bitch be not thang
0,2,1,1,RT @BudapecanShellz: This bitch needs to be ray rice'd http://t.co/tX51aFhDDF,bitch need ray rice
0,3,0,1,RT @Bugalou_: Y'all hoes would never get under my skin !!,yall hoe skin
0,3,0,1,RT @Bugatti_Bee: Bad bitch her attitude nasty ! Ooh ooh that's my song hoe ' loveoohyie #skyylevelmedia #holipalooza #atl http://t.co/ashAa&#8230;,bad bitch attitude nasty   Ooh ooh s song hoe   loveoohyie
0,3,0,1,"RT @BullHunitProof: bruh said ""Black girls pussy taste like attitudes and arguments"" LOL",bruh say black girl pussy taste like attitude argument LOL
0,3,0,1,RT @BulletDeezy: I just wanna be skinny &amp; fit. SIKE! Thick bitches got it going on. #Ass2Fat #ThundaThighs #JellyRolls #ImStillSexy,wanna skinny amp fit SIKE Thick bitch get go
0,3,0,1,"RT @BullhammerPT: @HumbleTeej @TrillSmith @onthewrite Shut your bitch ass up. You got something to say about me, mention me. Peezy eyed bit&#8230;",shut bitch ass get mention peezy eyed bit
0,0,3,2,RT @BurgerKing: Chicken Fries. @Oreo Shake. Perfection. http://t.co/PdiGLRbhJZ,Chicken Fries   Shake Perfection
0,2,1,1,RT @Burrgos: you hang out with a hoe you gonna turn into a hoe,hang hoe go to turn hoe
0,3,0,1,RT @ButtholeTeeth: Your pussy looks like it died six months ago.,pussy look like die month ago
0,0,3,2,"RT @BuzzFeed: A photographer hid in a trash can to get these adorable engagement photos
http://t.co/75ZOvJEwYh http://t.co/F3VAUX9STw",photographer hide trash adorable engagement photo
1,2,0,1,RT @BvttousaiBonez: Ross is tha biggest bitch,Ross tha big bitch
0,3,0,1,RT @BwTis: I have no sympathy for people who bitch about situations they get themselves into.,sympathy people bitch situation
0,3,0,1,"RT @CBurrAndJamal: Mom: ""What happened to ___ *insert old friend name*? You used to be close."" Me: ""Fuck that bitch.""",mom happen   insert old friend close Fuck bitch
1,5,0,1,RT @CHAMPAGNE_____: karma's a bitch. don't dish what you can't take. &#128583;,karmas bitch not dish not
0,2,1,1,"RT @CHlLDHOODRUINER: ""And if you aint a hoe, GET UP OUT MY TRAPHOUSEEEE"" http://t.co/GfOHPUTVhP",be not hoe TRAPHOUSEEEE
1,2,0,1,"RT @CHlLDHOODRUINER: ""Great.... DaQuan got her pregnant and now I'm gonna have a nigger grandbaby"" http://t.co/9aAyrrKNbt",Great DaQuan get pregnant m go to nigger grandbaby
2,4,0,1,"RT @CHlLDHOODRUINER: ""bitch ass nigga square up"" &#128514;&#128514; http://t.co/xK1rpf1NPy",bitch ass nigga square
0,3,0,1,RT @CHlLDHOODRUINER: 1000 rts and he'll spark this hoe in here http://t.co/BF90AMgWPo,rts hell spark hoe
0,3,0,1,RT @CHlLDHOODRUINER: gotta keep these hoes on point http://t.co/gWeFICReBH,get to hoe point
0,0,3,2,RT @CHlLDHOODRUINER: iphone 6 is trash watch me glo up http://t.co/XYwPaslCoB,iphone   trash watch glo
0,0,3,2,RT @CHlLDHOODRUINER: she paid $5 to hold the monkey and look what he did &#128514;&#128557;&#128553; this monkey real af http://t.co/NgeCuWehHb,pay   hold monkey look   monkey real af
0,3,0,1,RT @CHlLDHOODRUINER: she taught these hoes how to pose http://t.co/aiObO34baA,teach hoe pose
0,0,3,2,RT @CHlLDHOODRUINER: taking out the trash at night http://t.co/UhXTOgP4jZ,take trash night
0,3,0,1,RT @CHlLDHOODRUINER: when u deep in the pussy http://t.co/0uFAhhYrUe,u deep pussy
2,1,0,0,RT @CHlLDHOODRUINER: who else hated this bitch nigga ?? http://t.co/8jwGmV4Yet,hate bitch nigga
0,3,0,1,"RT @CMPunk: @brandonspears because he was a cunt, Brandon. Don't be a cunt.",cunt Brandon not cunt
0,0,3,2,RT @CNNMoney: Breathe easy: Twinkies due back on shelves by summer http://t.co/pFLaTel2Sx,Breathe easy twinkie shelf summer
0,3,0,1,"RT @COD_PR0BS: Me: ""Yeah I think I'll get off early tonight and get a good nights rest. 

4:00am: ""Not tonight bitch, not tonight.""","yeah think Ill early tonight good night rest 

 tonight bitch tonight"
0,1,5,2,RT @CP24: Reports say female victim was shot while waiting for an Oreo McFlurry,report female victim shoot wait Oreo McFlurry
